"","Date","SettlementPoint","Price"
"4005","2016-01-12 22:00:00","HB_BUSAVG",18.6
"4019","2016-01-12 23:00:00","HB_BUSAVG",17.37
"4033","2016-01-13 00:00:00","HB_BUSAVG",16.17
"4047","2016-01-13 01:00:00","HB_BUSAVG",15.08
"4061","2016-01-13 02:00:00","HB_BUSAVG",14.66
"4075","2016-01-13 03:00:00","HB_BUSAVG",14.81
"4089","2016-01-13 04:00:00","HB_BUSAVG",16.43
"4103","2016-01-13 05:00:00","HB_BUSAVG",20.73
"4117","2016-01-13 06:00:00","HB_BUSAVG",31.96
"4131","2016-01-13 07:00:00","HB_BUSAVG",25.53
"4145","2016-01-13 08:00:00","HB_BUSAVG",21.29
"4159","2016-01-13 09:00:00","HB_BUSAVG",21
"4173","2016-01-13 10:00:00","HB_BUSAVG",20.63
"4187","2016-01-13 11:00:00","HB_BUSAVG",19.98
"4201","2016-01-13 12:00:00","HB_BUSAVG",18.82
"4215","2016-01-13 13:00:00","HB_BUSAVG",18.66
"4229","2016-01-13 14:00:00","HB_BUSAVG",17.71
"4243","2016-01-13 15:00:00","HB_BUSAVG",16.72
"4257","2016-01-13 16:00:00","HB_BUSAVG",16.68
"4271","2016-01-13 17:00:00","HB_BUSAVG",20.95
"4285","2016-01-13 18:00:00","HB_BUSAVG",21.8
"4299","2016-01-13 19:00:00","HB_BUSAVG",20.48
"4313","2016-01-13 20:00:00","HB_BUSAVG",19.27
"4327","2016-01-13 21:00:00","HB_BUSAVG",18.14
"4341","2016-01-13 22:00:00","HB_BUSAVG",17.35
"4355","2016-01-13 23:00:00","HB_BUSAVG",16.24
"4369","2016-01-14 00:00:00","HB_BUSAVG",13.36
"4383","2016-01-14 01:00:00","HB_BUSAVG",11.13
"4397","2016-01-14 02:00:00","HB_BUSAVG",11.25
"4411","2016-01-14 03:00:00","HB_BUSAVG",12.58
"4425","2016-01-14 04:00:00","HB_BUSAVG",14.06
"4439","2016-01-14 05:00:00","HB_BUSAVG",18.88
"4453","2016-01-14 06:00:00","HB_BUSAVG",24.85
"4467","2016-01-14 07:00:00","HB_BUSAVG",22.74
"4481","2016-01-14 08:00:00","HB_BUSAVG",20.4
"4495","2016-01-14 09:00:00","HB_BUSAVG",19.83
"4509","2016-01-14 10:00:00","HB_BUSAVG",20.07
"4523","2016-01-14 11:00:00","HB_BUSAVG",19.07
"4537","2016-01-14 12:00:00","HB_BUSAVG",18.04
"4551","2016-01-14 13:00:00","HB_BUSAVG",17.54
"4565","2016-01-14 14:00:00","HB_BUSAVG",16.96
"4579","2016-01-14 15:00:00","HB_BUSAVG",15.88
"4593","2016-01-14 16:00:00","HB_BUSAVG",15.81
"4607","2016-01-14 17:00:00","HB_BUSAVG",20.77
"4621","2016-01-14 18:00:00","HB_BUSAVG",20.72
"4635","2016-01-14 19:00:00","HB_BUSAVG",19.77
"4649","2016-01-14 20:00:00","HB_BUSAVG",18.11
"4663","2016-01-14 21:00:00","HB_BUSAVG",17.08
"4677","2016-01-14 22:00:00","HB_BUSAVG",16.82
"4691","2016-01-14 23:00:00","HB_BUSAVG",15.42
"4705","2016-01-15 00:00:00","HB_BUSAVG",12.63
"4719","2016-01-15 01:00:00","HB_BUSAVG",11.03
"4733","2016-01-15 02:00:00","HB_BUSAVG",11.96
"4747","2016-01-15 03:00:00","HB_BUSAVG",12.56
"4761","2016-01-15 04:00:00","HB_BUSAVG",14.52
"4775","2016-01-15 05:00:00","HB_BUSAVG",17.3
"4789","2016-01-15 06:00:00","HB_BUSAVG",26.11
"4803","2016-01-15 07:00:00","HB_BUSAVG",21.65
"4817","2016-01-15 08:00:00","HB_BUSAVG",20.56
"4831","2016-01-15 09:00:00","HB_BUSAVG",21.13
"4845","2016-01-15 10:00:00","HB_BUSAVG",22.48
"4859","2016-01-15 11:00:00","HB_BUSAVG",19.95
"4873","2016-01-15 12:00:00","HB_BUSAVG",19.4
"4887","2016-01-15 13:00:00","HB_BUSAVG",19.19
"4901","2016-01-15 14:00:00","HB_BUSAVG",18.92
"4915","2016-01-15 15:00:00","HB_BUSAVG",18.2
"4929","2016-01-15 16:00:00","HB_BUSAVG",17.76
"4943","2016-01-15 17:00:00","HB_BUSAVG",23.54
"4957","2016-01-15 18:00:00","HB_BUSAVG",24.92
"4971","2016-01-15 19:00:00","HB_BUSAVG",20.66
"4985","2016-01-15 20:00:00","HB_BUSAVG",19.31
"4999","2016-01-15 21:00:00","HB_BUSAVG",18.64
"5013","2016-01-15 22:00:00","HB_BUSAVG",17.5
"5027","2016-01-15 23:00:00","HB_BUSAVG",17.12
"5041","2016-01-16 00:00:00","HB_BUSAVG",14.8
"5055","2016-01-16 01:00:00","HB_BUSAVG",13.89
"5069","2016-01-16 02:00:00","HB_BUSAVG",13.25
"5083","2016-01-16 03:00:00","HB_BUSAVG",13.67
"5097","2016-01-16 04:00:00","HB_BUSAVG",14.29
"5111","2016-01-16 05:00:00","HB_BUSAVG",16.8
"5125","2016-01-16 06:00:00","HB_BUSAVG",17.2
"5139","2016-01-16 07:00:00","HB_BUSAVG",18
"5153","2016-01-16 08:00:00","HB_BUSAVG",18.25
"5167","2016-01-16 09:00:00","HB_BUSAVG",18.75
"5181","2016-01-16 10:00:00","HB_BUSAVG",17.81
"5195","2016-01-16 11:00:00","HB_BUSAVG",16.21
"5209","2016-01-16 12:00:00","HB_BUSAVG",15.24
"5223","2016-01-16 13:00:00","HB_BUSAVG",14.78
"5237","2016-01-16 14:00:00","HB_BUSAVG",14.72
"5251","2016-01-16 15:00:00","HB_BUSAVG",15.51
"5265","2016-01-16 16:00:00","HB_BUSAVG",17.9
"5279","2016-01-16 17:00:00","HB_BUSAVG",25.36
"5293","2016-01-16 18:00:00","HB_BUSAVG",28
"5307","2016-01-16 19:00:00","HB_BUSAVG",23.97
"5321","2016-01-16 20:00:00","HB_BUSAVG",21.7
"5335","2016-01-16 21:00:00","HB_BUSAVG",21.11
"5349","2016-01-16 22:00:00","HB_BUSAVG",20.24
"5363","2016-01-16 23:00:00","HB_BUSAVG",19.3
"5377","2016-01-17 00:00:00","HB_BUSAVG",19.46
"5391","2016-01-17 01:00:00","HB_BUSAVG",18.09
"5405","2016-01-17 02:00:00","HB_BUSAVG",18.99
"5419","2016-01-17 03:00:00","HB_BUSAVG",18.99
"5433","2016-01-17 04:00:00","HB_BUSAVG",19.99
"5447","2016-01-17 05:00:00","HB_BUSAVG",21.78
"5461","2016-01-17 06:00:00","HB_BUSAVG",24.69
"5475","2016-01-17 07:00:00","HB_BUSAVG",24.99
"5489","2016-01-17 08:00:00","HB_BUSAVG",26
"5503","2016-01-17 09:00:00","HB_BUSAVG",27.72
"5517","2016-01-17 10:00:00","HB_BUSAVG",22.09
"5531","2016-01-17 11:00:00","HB_BUSAVG",19.94
"5545","2016-01-17 12:00:00","HB_BUSAVG",18.29
"5559","2016-01-17 13:00:00","HB_BUSAVG",17.26
"5573","2016-01-17 14:00:00","HB_BUSAVG",16.26
"5587","2016-01-17 15:00:00","HB_BUSAVG",15.98
"5601","2016-01-17 16:00:00","HB_BUSAVG",16.71
"5615","2016-01-17 17:00:00","HB_BUSAVG",20.66
"5629","2016-01-17 18:00:00","HB_BUSAVG",23.97
"5643","2016-01-17 19:00:00","HB_BUSAVG",21.12
"5657","2016-01-17 20:00:00","HB_BUSAVG",19.14
"5671","2016-01-17 21:00:00","HB_BUSAVG",18.71
"5685","2016-01-17 22:00:00","HB_BUSAVG",18.02
"5699","2016-01-17 23:00:00","HB_BUSAVG",17.43
"5713","2016-01-18 00:00:00","HB_BUSAVG",18.99
"5727","2016-01-18 01:00:00","HB_BUSAVG",19.22
"5741","2016-01-18 02:00:00","HB_BUSAVG",19.08
"5755","2016-01-18 03:00:00","HB_BUSAVG",19.21
"5769","2016-01-18 04:00:00","HB_BUSAVG",19.97
"5783","2016-01-18 05:00:00","HB_BUSAVG",23.67
"5797","2016-01-18 06:00:00","HB_BUSAVG",41.82
"5811","2016-01-18 07:00:00","HB_BUSAVG",39.89
"5825","2016-01-18 08:00:00","HB_BUSAVG",28.58
"5839","2016-01-18 09:00:00","HB_BUSAVG",25.68
"5853","2016-01-18 10:00:00","HB_BUSAVG",24.64
"5867","2016-01-18 11:00:00","HB_BUSAVG",22.33
"5881","2016-01-18 12:00:00","HB_BUSAVG",20.48
"5895","2016-01-18 13:00:00","HB_BUSAVG",19.88
"5909","2016-01-18 14:00:00","HB_BUSAVG",18.81
"5923","2016-01-18 15:00:00","HB_BUSAVG",18.13
"5937","2016-01-18 16:00:00","HB_BUSAVG",18.27
"5951","2016-01-18 17:00:00","HB_BUSAVG",25.19
"5965","2016-01-18 18:00:00","HB_BUSAVG",27.62
"5979","2016-01-18 19:00:00","HB_BUSAVG",22.37
"5993","2016-01-18 20:00:00","HB_BUSAVG",19.31
"6007","2016-01-18 21:00:00","HB_BUSAVG",18.49
"6021","2016-01-18 22:00:00","HB_BUSAVG",17.13
"6035","2016-01-18 23:00:00","HB_BUSAVG",16.41
"6049","2016-01-19 00:00:00","HB_BUSAVG",12.24
"6063","2016-01-19 01:00:00","HB_BUSAVG",10.09
"6077","2016-01-19 02:00:00","HB_BUSAVG",11.07
"6091","2016-01-19 03:00:00","HB_BUSAVG",11.86
"6105","2016-01-19 04:00:00","HB_BUSAVG",14.05
"6119","2016-01-19 05:00:00","HB_BUSAVG",18.56
"6133","2016-01-19 06:00:00","HB_BUSAVG",26.24
"6147","2016-01-19 07:00:00","HB_BUSAVG",23.94
"6161","2016-01-19 08:00:00","HB_BUSAVG",20.09
"6175","2016-01-19 09:00:00","HB_BUSAVG",19.72
"6189","2016-01-19 10:00:00","HB_BUSAVG",19.03
"6203","2016-01-19 11:00:00","HB_BUSAVG",18.17
"6217","2016-01-19 12:00:00","HB_BUSAVG",17.46
"6231","2016-01-19 13:00:00","HB_BUSAVG",17.45
"6245","2016-01-19 14:00:00","HB_BUSAVG",16.85
"6259","2016-01-19 15:00:00","HB_BUSAVG",16.74
"6273","2016-01-19 16:00:00","HB_BUSAVG",17.21
"6287","2016-01-19 17:00:00","HB_BUSAVG",22.8
"6301","2016-01-19 18:00:00","HB_BUSAVG",22.64
"6315","2016-01-19 19:00:00","HB_BUSAVG",21.57
